Chemical_ID,Chemical_Name,PharmGKB_ID,RS_ID
PA449014,cisplatin,PA166134353,rs3212986
PA150595617,platinum,PA166134353,rs3212986
PA164713176,Platinum compounds,PA166134353,rs3212986
PA164713176,Platinum compounds,PA166134354,rs3212986
PA449014,cisplatin,PA166134417,rs3212986
PA164713176,Platinum compounds,PA166134417,rs3212986
PA450761,paclitaxel,PA166136386,rs3212986
PA10026,aripiprazole,PA166134895,rs324420
PA449061,clozapine,PA166134895,rs324420
PA449841,haloperidol,PA166134895,rs324420
PA450688,olanzapine,PA166134895,rs324420
PA451201,quetiapine,PA166134895,rs324420
PA451257,risperidone,PA166134895,rs324420
PA450403,methamphetamine,PA166134649,rs324420
PA131890620,cannabinoids,PA166152844,rs324420
PA450550,morphine,PA166163297,rs324420
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166135824,rs3397
PA448499,atenolol,PA166152780,rs340874
PA449053,clopidogrel,PA166136301,rs342293
PA451735,tramadol,PA166135163,rs34130495
PA165291492,pazopanib,PA166135713,rs34231037
PA449177,cytarabine,PA166134469,rs3215400
PA448771,capecitabine,PA166134470,rs3215400
PA10405,"adrenergics, inhalants",PA166136445,rs34548976
PA451906,warfarin,PA166134063,rs339097
PA448320,allopurinol,PA166161458,rs34650714
PA165958521,febuxostat,PA166161458,rs34650714
PA450395,metformin,PA166136315,rs34834489
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166136247,rs352139
PA449015,citalopram,PA166134689,rs352428
PA10074,escitalopram,PA166134689,rs352428
PA165110775,SN-38,PA166152783,rs34993780
PA451735,tramadol,PA166135164,rs35167514
PA449165,cyclophosphamide,PA166152837,rs351855
PA128406956,fluorouracil,PA166152837,rs351855
PA450428,methotrexate,PA166152837,rs351855
PA450243,lithium,PA166134684,rs334558
PA449015,citalopram,PA166134412,rs334558
PA449673,fluoxetine,PA166134412,rs334558
PA449441,efavirenz,PA166136099,rs35303484
PA450428,methotrexate,PA166134250,rs35592
PA133950441,hmg coa reductase inhibitors,PA166134986,rs352046
PA165110775,SN-38,PA166162364,rs35621
PA449748,gemcitabine,PA166153008,rs35687416
PA450395,metformin,PA166136316,rs36056065
PA449383,docetaxel,PA166136226,rs35864111
PA448803,carboplatin,PA166136440,rs3594
PA150481189,taxanes,PA166136440,rs3594
PA165110775,SN-38,PA166152785,rs35350960
PA451866,venlafaxine,PA166153068,rs367543000
PA449441,efavirenz,PA166152859,rs36118214
PA449027,cladribine,PA166153067,rs370457585
PA128406956,fluorouracil,PA166153067,rs370457585
PA449748,gemcitabine,PA166153067,rs370457585
PA448771,capecitabine,PA166135980,rs371194629
PA128406956,fluorouracil,PA166135980,rs371194629
PA166110256,bufuralol,PA166153037,rs371793722
PA449273,dextromethorphan,PA166153037,rs371793722
PA448320,allopurinol,PA166161461,rs3731722
PA165958521,febuxostat,PA166161461,rs3731722
PA452639,infliximab,PA166136522,rs361525
PA452233,antipsychotics,PA166161295,rs363341
PA448432,anastrozole,PA166135416,rs3732218
PA448432,anastrozole,PA166135415,rs3732219
PA451241,ribavirin,PA166135696,rs368234815
PA166122593,sofosbuvir,PA166135696,rs368234815
PA164749390,peginterferon alfa-2a,PA166135501,rs368234815
PA164784024,peginterferon alfa-2b,PA166135501,rs368234815
PA451241,ribavirin,PA166135501,rs368234815
PA165958354,telaprevir,PA166135501,rs368234815
PA164749390,peginterferon alfa-2a,PA166160626,rs368234815
PA164784024,peginterferon alfa-2b,PA166160626,rs368234815
PA451241,ribavirin,PA166160626,rs368234815
PA166122590,simeprevir,PA166160626,rs368234815
PA449053,clopidogrel,PA166163136,rs3732759
PA449383,docetaxel,PA166158786,rs3732359
PA449383,docetaxel,PA166158787,rs3732360
PA154410481,prasugrel,PA166135195,rs3737224
PA449383,docetaxel,PA166134320,rs3734254
PA451644,thalidomide,PA166134320,rs3734254
PA164713176,Platinum compounds,PA166135675,rs3738948
PA450428,methotrexate,PA166135798,rs3740065
PA451581,tamoxifen,PA166152694,rs3740065
PA448803,carboplatin,PA166135121,rs3740556
PA449014,cisplatin,PA166135121,rs3740556
PA449027,cladribine,PA166153040,rs374150125
PA128406956,fluorouracil,PA166153040,rs374150125
PA449748,gemcitabine,PA166153040,rs374150125
PA450085,irinotecan,PA166162366,rs3743527
PA450626,nicotine,PA166159046,rs3743078
PA450401,methadone,PA166152947,rs3735451
PA10204,tenofovir,PA166136303,rs3742106
PA450631,nifedipine,PA166134206,rs3745009
PA449383,docetaxel,PA166158885,rs3746574
PA449748,gemcitabine,PA166153005,rs3750117
PA449177,cytarabine,PA166136318,rs3750117
PA449961,idarubicin,PA166136318,rs3750117
PA128406956,fluorouracil,PA166136474,rs3749438
PA450085,irinotecan,PA166136474,rs3749438
PA450198,leucovorin,PA166136474,rs3749438
PA450085,irinotecan,PA166135004,rs3740066
PA143485705,antiepileptics,PA166134499,rs3740066
PA448785,carbamazepine,PA166135834,rs3740066
PA164748728,mycophenolic acid,PA166158992,rs3740066
PA448033,acetylcysteine,PA166153028,rs3750920
PA448691,busulfan,PA166152813,rs3754446
PA450428,methotrexate,PA166134503,rs3758149
PA450496,midazolam,PA166134679,rs35599367
PA449493,erythromycin,PA166134680,rs35599367
PA451578,tacrolimus,PA166135323,rs35599367
PA451363,simvastatin,PA166135818,rs35599367
PA451257,risperidone,PA166160775,rs35599367
PA449167,cyclosporine,PA166136049,rs35599367
PA451261,rituximab,PA166160993,rs3759467
PA450196,letrozole,PA166135987,rs3759811
PA449899,hydrochlorothiazide,PA166135835,rs3758785
PA448765,candesartan,PA166135836,rs3758785
PA450428,methotrexate,PA166163747,rs3761548
PA451578,tacrolimus,PA166162270,rs3761548
PA164774763,latanoprost,PA166135690,rs3753380
PA452229,antidepressants,PA166134667,rs3761555
PA164713257,Selective serotonin reuptake inhibitors,PA166134667,rs3761555
PA451866,venlafaxine,PA166134667,rs3761555
PA452229,antidepressants,PA166134668,rs3761554
PA164713257,Selective serotonin reuptake inhibitors,PA166134668,rs3761554
PA451866,venlafaxine,PA166134668,rs3761554
PA10004,adalimumab,PA166135759,rs3761847
PA449515,etanercept,PA166135759,rs3761847
PA452639,infliximab,PA166135759,rs3761847
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166135759,rs3761847
PA450428,methotrexate,PA166135799,rs3763980
PA450428,methotrexate,PA166134365,rs3761422
PA448710,caffeine,PA166136335,rs3761422
PA10804,imatinib,PA166135837,rs3764043
PA450550,morphine,PA166163296,rs3766246
PA450626,nicotine,PA166135745,rs376817657
PA164774763,latanoprost,PA166135691,rs3766355
PA450428,methotrexate,PA166136171,rs3768142
PA451879,vincristine,PA166136031,rs3770102
PA448771,capecitabine,PA166135684,rs3772809
PA128406956,fluorouracil,PA166135684,rs3772809
PA448771,capecitabine,PA166136186,rs3772810
PA128406956,fluorouracil,PA166136186,rs3772810
PA448515,azathioprine,PA166158963,rs3765534
PA450379,mercaptopurine,PA166158963,rs3765534
PA450428,methotrexate,PA166135869,rs3784864
PA134688071,atomoxetine,PA166136126,rs3785143
PA449053,clopidogrel,PA166135474,rs3785161
PA450616,nevirapine,PA166136213,rs3786547
PA448497,aspirin,PA166136308,rs3775291
PA164712887,Measles vaccines,PA166134187,rs3775291
PA451257,risperidone,PA166136211,rs3787429
PA451257,risperidone,PA166136214,rs3787430
PA130232992,bevacizumab,PA166152725,rs3780126
PA10810,pemetrexed,PA166152725,rs3780126
PA10810,pemetrexed,PA166136178,rs3788189
PA450395,metformin,PA166136197,rs3792269
PA448681,budesonide,PA166134445,rs37973
PA449661,flunisolide,PA166134445,rs37973
PA449686,fluticasone propionate,PA166134445,rs37973
PA452347,glucocorticoids,PA166134445,rs37973
PA450601,nedocromil,PA166134445,rs37973
PA451749,triamcinolone,PA166134445,rs37973
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166135717,rs3804099
PA451257,risperidone,PA166134219,rs3803300
PA143485705,antiepileptics,PA166152857,rs3789243
PA449394,donepezil,PA166136499,rs3793790
PA449726,galantamine,PA166136499,rs3793790
PA451262,rivastigmine,PA166136499,rs3793790
PA452229,antidepressants,PA166134128,rs3800373
PA165110775,SN-38,PA166135712,rs3806598
PA10251,atazanavir,PA166158742,rs3806596
PA451260,ritonavir,PA166158742,rs3806596
PA164760843,deferasirox,PA166159060,rs3806596
PA450688,olanzapine,PA166136342,rs3810950
PA451866,venlafaxine,PA166134657,rs3810651
PA449515,etanercept,PA166134682,rs3794271
PA452639,infliximab,PA166134682,rs3794271
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134682,rs3794271
PA448500,atorvastatin,PA166134901,rs3808607
PA448785,carbamazepine,PA166153183,rs3814055
PA164781042,flucloxacillin,PA166159202,rs3814055
PA451578,tacrolimus,PA166136529,rs3814055
PA451257,risperidone,PA166134381,rs3813928
PA450626,nicotine,PA166159045,rs3813567
PA452233,antipsychotics,PA166134201,rs3813929
PA451234,repaglinide,PA166136056,rs3814058
PA449383,docetaxel,PA166158788,rs3814058
PA448320,allopurinol,PA166135584,rs3815087
PA450268,losartan,PA166158989,rs3814995
PA448497,aspirin,PA166135687,rs3818822
PA451906,warfarin,PA166158962,rs3814637
PA448492,asparaginase,PA166135529,rs3824662
PA449165,cyclophosphamide,PA166135529,rs3824662
PA449177,cytarabine,PA166135529,rs3824662
PA449212,daunorubicin,PA166135529,rs3824662
PA449247,dexamethasone,PA166135529,rs3824662
PA449412,doxorubicin,PA166135529,rs3824662
PA450198,leucovorin,PA166135529,rs3824662
PA450379,mercaptopurine,PA166135529,rs3824662
PA450428,methotrexate,PA166135529,rs3824662
PA164760860,pegaspargase,PA166135529,rs3824662
PA451100,prednisone,PA166135529,rs3824662
PA451663,thioguanine,PA166135529,rs3824662
PA451879,vincristine,PA166135529,rs3824662
PA451906,warfarin,PA166160873,rs3826041
PA164749390,peginterferon alfa-2a,PA166135870,rs3828913
PA164784024,peginterferon alfa-2b,PA166135870,rs3828913
PA451241,ribavirin,PA166135870,rs3828913
PA450213,levodopa,PA166136317,rs3836790
PA448785,carbamazepine,PA166134040,rs3812718
PA450947,phenytoin,PA166134041,rs3812718
PA448785,carbamazepine,PA166135067,rs3812718
PA143485705,antiepileptics,PA166152777,rs3812718
PA448785,carbamazepine,PA166152777,rs3812718
PA448785,carbamazepine,PA166135978,rs3812718
PA450566,mycophenolate mofetil,PA166134843,rs3832043
PA165110775,SN-38,PA166135109,rs3832043
PA450085,irinotecan,PA166135110,rs3832043
PA164748728,mycophenolic acid,PA166158751,rs3832043
PA451363,simvastatin,PA166134231,rs3846662
PA449441,efavirenz,PA166135496,rs3842
PA451749,triamcinolone,PA166159309,rs3873352
PA448497,aspirin,PA166134786,rs3856806
PA448771,capecitabine,PA166136004,rs3917412
PA128406956,fluorouracil,PA166136004,rs3917412
PA450198,leucovorin,PA166136004,rs3917412
PA131285527,oxaliplatin,PA166136004,rs3917412
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134065,rs3849942
PA451363,simvastatin,PA166134988,rs3917643
PA450379,mercaptopurine,PA166158974,rs3931660
PA451250,rifampin,PA166160702,rs393994
PA449014,cisplatin,PA166134355,rs3957357
PA449165,cyclophosphamide,PA166134355,rs3957357
PA449165,cyclophosphamide,PA166159154,rs3957357
PA449412,doxorubicin,PA166159154,rs3957357
PA451100,prednisone,PA166159154,rs3957357
PA451261,rituximab,PA166159154,rs3957357
PA451879,vincristine,PA166159154,rs3957357
PA448691,busulfan,PA166158870,rs3957357
PA449412,doxorubicin,PA166136134,rs3957357
PA449165,cyclophosphamide,PA166151954,rs3957356
PA449441,efavirenz,PA166134452,rs3745274
PA450401,methadone,PA166135412,rs3745274
PA164746157,mitotane,PA166134954,rs3745274
PA450616,nevirapine,PA166134500,rs3745274
PA449165,cyclophosphamide,PA166134501,rs3745274
PA449165,cyclophosphamide,PA166134502,rs3745274
PA449412,doxorubicin,PA166134502,rs3745274
PA449441,efavirenz,PA166134453,rs3745274
PA10804,imatinib,PA166136236,rs3745274
PA451141,propofol,PA166135874,rs3745274
PA164712505,"Antivirals for treatment of HIV infections, combinations",PA166152968,rs3745274
PA164712708,Drugs For Treatment Of Tuberculosis,PA166152968,rs3745274
PA131887008,"3,4-methylenedioxymethamphetamine",PA166162606,rs3745274
PA133950441,hmg coa reductase inhibitors,PA166135820,rs402007
PA130232992,bevacizumab,PA166136129,rs4073
PA450428,methotrexate,PA166136442,rs408626
PA451743,trastuzumab,PA166135634,rs396991
PA451261,rituximab,PA166134147,rs396991
PA451261,rituximab,PA166135665,rs396991
PA10040,cetuximab,PA166134505,rs396991
PA10004,adalimumab,PA166136222,rs396991
PA449515,etanercept,PA166136222,rs396991
PA452639,infliximab,PA166136222,rs396991
PA164743704,antithymocyte globulin,PA166135819,rs396991
PA452639,infliximab,PA166136400,rs396991
PA452632,acenocoumarol,PA166134155,rs4086116
PA450921,phenprocoumon,PA166136269,rs4086116
PA10074,escitalopram,PA166135552,rs41271330
PA154410481,prasugrel,PA166135196,rs41273215
PA449053,clopidogrel,PA166163574,rs41273215
PA451906,warfarin,PA166160020,rs41301394
PA450085,irinotecan,PA166135376,rs4124874
PA164760843,deferasirox,PA166136449,rs4124874
PA449899,hydrochlorothiazide,PA166135821,rs4132670
PA448871,celecoxib,PA166135822,rs4133101
PA449165,cyclophosphamide,PA166151957,rs4135385
PA449247,dexamethasone,PA166151957,rs4135385
PA162363968,lenalidomide,PA166151957,rs4135385
PA451644,thalidomide,PA166151957,rs4135385
PA451578,tacrolimus,PA166135338,rs41303343
PA451729,topotecan,PA166153001,rs4148157
PA130620651,anthracyclines and related substances,PA166159418,rs4148350
PA448785,carbamazepine,PA166158861,rs4148386
PA162372878,dasatinib,PA166136266,rs41282401
PA10804,imatinib,PA166136266,rs41282401
PA165958345,nilotinib,PA166136266,rs41282401
PA449014,cisplatin,PA166134731,rs4148416
PA449165,cyclophosphamide,PA166134731,rs4148416
PA449412,doxorubicin,PA166134731,rs4148416
PA450428,methotrexate,PA166134731,rs4148416
PA451879,vincristine,PA166134731,rs4148416
PA450550,morphine,PA166163295,rs4141964
PA449014,cisplatin,PA166134732,rs4148737
PA449165,cyclophosphamide,PA166134732,rs4148737
PA449412,doxorubicin,PA166134732,rs4148737
PA450428,methotrexate,PA166134732,rs4148737
PA451879,vincristine,PA166134732,rs4148737
PA448385,amitriptyline,PA166135214,rs4148739
PA449015,citalopram,PA166135214,rs4148739
PA449673,fluoxetine,PA166135214,rs4148739
PA450801,paroxetine,PA166135214,rs4148739
PA451333,sertraline,PA166135214,rs4148739
PA451866,venlafaxine,PA166135214,rs4148739
PA448785,carbamazepine,PA166153189,rs4148739
PA448385,amitriptyline,PA166135215,rs4148740
PA449015,citalopram,PA166135215,rs4148740
PA450801,paroxetine,PA166135215,rs4148740
PA451866,venlafaxine,PA166135215,rs4148740
PA448785,carbamazepine,PA166153188,rs4148740
PA130620651,anthracyclines and related substances,PA166159401,rs4148808
PA165110351,Dabigatran,PA166159026,rs4148738
PA449383,docetaxel,PA166134319,rs4148943
PA451644,thalidomide,PA166134319,rs4148943
PA448817,carvedilol,PA166135371,rs4148323
PA449977,indinavir,PA166135372,rs4148323
PA450085,irinotecan,PA166134473,rs4148323
PA450085,irinotecan,PA166134771,rs4148323
PA165110775,SN-38,PA166134780,rs4148323
PA164760843,deferasirox,PA166136452,rs4148323
PA449383,docetaxel,PA166134317,rs4148947
PA451644,thalidomide,PA166134317,rs4148947
PA449383,docetaxel,PA166134318,rs4148945
PA451644,thalidomide,PA166134318,rs4148945
PA448771,capecitabine,PA166134421,rs3918290
PA128406956,fluorouracil,PA166134421,rs3918290
PA164713220,Pyrimidine analogues,PA166134421,rs3918290
PA452620,tegafur,PA166134421,rs3918290
PA451089,pravastatin,PA166134141,rs4149015
PA450085,irinotecan,PA166135003,rs4149015
PA448500,atorvastatin,PA166135849,rs4149036
PA451250,rifampin,PA166136340,rs4149032
PA449383,docetaxel,PA166134316,rs4148950
PA451644,thalidomide,PA166134316,rs4148950
PA448771,capecitabine,PA166163770,rs4149178
PA450428,methotrexate,PA166134397,rs4149081
PA134308647,rosuvastatin,PA166134942,rs4149081
PA451363,simvastatin,PA166135806,rs4149081
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166135723,rs4149570
PA450566,mycophenolate mofetil,PA166134474,rs4149117
PA448803,carboplatin,PA166153036,rs4149117
PA450761,paclitaxel,PA166153036,rs4149117
PA449594,fenofibrate,PA166134815,rs4238001
PA450354,melphalan,PA166136361,rs4240803
PA448385,amitriptyline,PA166135145,rs3892097
PA452229,antidepressants,PA166135145,rs3892097
PA449048,clomipramine,PA166135145,rs3892097
PA449233,desipramine,PA166135145,rs3892097
PA449409,doxepin,PA166135145,rs3892097
PA449969,imipramine,PA166135145,rs3892097
PA450657,nortriptyline,PA166135145,rs3892097
PA451791,trimipramine,PA166135145,rs3892097
PA451581,tamoxifen,PA166134150,rs3892097
PA451866,venlafaxine,PA166134153,rs3892097
PA449015,citalopram,PA166135171,rs3892097
PA10074,escitalopram,PA166135171,rs3892097
PA449673,fluoxetine,PA166135171,rs3892097
PA449690,fluvoxamine,PA166135171,rs3892097
PA450801,paroxetine,PA166135171,rs3892097
PA451333,sertraline,PA166135171,rs3892097
PA450480,metoprolol,PA166134261,rs3892097
PA449899,hydrochlorothiazide,PA166134506,rs4149601
PA151249535,diuretics,PA166135245,rs4149601
PA449899,hydrochlorothiazide,PA166135245,rs4149601
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166136246,rs4251961
PA451363,simvastatin,PA166135243,rs4253728
PA451578,tacrolimus,PA166135309,rs4253728
PA450921,phenprocoumon,PA166136042,rs4253728
PA449594,fenofibrate,PA166134814,rs4253778
PA164712535,Beta Blocking Agents,PA166134161,rs4253778
PA130620651,anthracyclines and related substances,PA166159397,rs4261716
PA164712308,"Ace Inhibitors, Plain",PA166134888,rs4267385
PA451089,pravastatin,PA166134976,rs428785
PA450037,interferon beta-1a,PA166152635,rs4278350
PA450039,interferon beta-1b,PA166152635,rs4278350
PA448497,aspirin,PA166152883,rs4271002
PA164749390,peginterferon alfa-2a,PA166160743,rs4273729
PA164784024,peginterferon alfa-2b,PA166160743,rs4273729
PA451241,ribavirin,PA166160743,rs4273729
PA448497,aspirin,PA166135791,rs4292
PA450401,methadone,PA166152998,rs4292394
PA448388,amlodipine,PA166135030,rs4291
PA448970,chlorthalidone,PA166135030,rs4291
PA450242,lisinopril,PA166135030,rs4291
PA448497,aspirin,PA166135792,rs4291
PA448780,captopril,PA166160293,rs4291
PA10026,aripiprazole,PA166159197,rs4305746
PA164713176,Platinum compounds,PA166134813,rs430397
PA165292659,tocilizumab,PA166135827,rs4329505
PA164712505,"Antivirals for treatment of HIV infections, combinations",PA166134145,rs429358
PA451260,ritonavir,PA166134145,rs429358
PA164713347,"Thiazides, plain",PA166152852,rs4341
PA451089,pravastatin,PA166152791,rs4341
PA451223,ramipril,PA166152695,rs4344
PA450401,methadone,PA166134702,rs4358872
PA449383,docetaxel,PA166135029,rs4353229
PA449748,gemcitabine,PA166135029,rs4353229
PA450761,paclitaxel,PA166135029,rs4353229
PA164713176,Platinum compounds,PA166135029,rs4353229
PA451881,vinorelbine,PA166135029,rs4353229
PA451223,ramipril,PA166152696,rs4359
PA451346,sildenafil,PA166134149,rs4343
PA451483,spironolactone,PA166134410,rs4343
PA451363,simvastatin,PA166135642,rs4363657
PA451906,warfarin,PA166160035,rs4379440
PA166124478,endoxifen,PA166153457,rs4386686
PA450688,olanzapine,PA166135816,rs4410790
PA164713366,Tumor necrosis factor alpha (TNF-alpha) inhibitors,PA166134066,rs437943
PA451234,repaglinide,PA166159207,rs4402960
PA164713176,Platinum compounds,PA166135676,rs4413407
PA449899,hydrochlorothiazide,PA166136404,rs4431329
PA10810,pemetrexed,PA166135653,rs442767
PA450428,methotrexate,PA166153488,rs442767
PA133950441,hmg coa reductase inhibitors,PA166136206,rs445925
